replay_version 2.1
stopped_at 711
seed 100
recorded_at 2026-06-02 20:50:42 -0500
[:mouse_button_up, 1, 0, 1, 1, 2]
[:mouse_move, 312, 147, 2, 579, 190]
[:mouse_move, 313, 147, 2, 580, 191]
[:mouse_move, 314, 147, 2, 581, 191]
[:mouse_move, 315, 146, 2, 582, 191]
[:mouse_move, 316, 146, 2, 583, 191]
[:mouse_move, 317, 145, 2, 584, 192]
[:mouse_move, 318, 145, 2, 585, 192]
[:mouse_move, 320, 144, 2, 586, 192]
[:mouse_move, 321, 144, 2, 587, 192]
[:mouse_move, 322, 144, 2, 588, 193]
[:mouse_move, 323, 143, 2, 589, 193]
[:mouse_move, 324, 143, 2, 590, 193]
[:mouse_move, 326, 143, 2, 591, 193]
[:mouse_move, 327, 143, 2, 592, 194]
[:mouse_move, 328, 143, 2, 593, 194]
[:mouse_move, 330, 142, 2, 594, 194]
[:mouse_move, 332, 142, 2, 595, 194]
[:mouse_move, 335, 142, 2, 596, 195]
[:mouse_move, 337, 142, 2, 597, 195]
[:mouse_move, 340, 142, 2, 598, 195]
[:mouse_move, 342, 141, 2, 599, 195]
[:mouse_move, 343, 141, 2, 600, 196]
[:mouse_move, 345, 141, 2, 601, 196]
[:mouse_move, 346, 141, 2, 602, 196]
[:mouse_move, 348, 141, 2, 603, 196]
[:mouse_move, 349, 141, 2, 604, 197]
[:mouse_move, 350, 141, 2, 605, 197]
[:mouse_move, 352, 141, 2, 606, 197]
[:mouse_move, 354, 141, 2, 607, 197]
[:mouse_move, 356, 141, 2, 608, 198]
[:mouse_move, 358, 141, 2, 609, 198]
[:mouse_move, 360, 141, 2, 610, 198]
[:mouse_move, 362, 141, 2, 611, 198]
[:mouse_move, 364, 141, 2, 612, 199]
[:mouse_move, 366, 141, 2, 613, 199]
[:mouse_move, 368, 141, 2, 614, 199]
[:mouse_move, 369, 141, 2, 615, 199]
[:mouse_move, 371, 142, 2, 616, 200]
[:mouse_move, 372, 142, 2, 617, 200]
[:mouse_move, 373, 142, 2, 618, 200]
[:mouse_move, 374, 142, 2, 619, 200]
[:mouse_move, 376, 142, 2, 620, 201]
[:mouse_move, 377, 142, 2, 621, 201]
[:mouse_move, 378, 143, 2, 622, 201]
[:mouse_move, 380, 143, 2, 623, 201]
[:mouse_move, 381, 143, 2, 624, 202]
[:mouse_move, 383, 144, 2, 625, 202]
[:mouse_move, 386, 144, 2, 626, 202]
[:mouse_move, 388, 145, 2, 627, 202]
[:mouse_move, 389, 145, 2, 628, 203]
[:mouse_move, 391, 145, 2, 629, 203]
[:mouse_move, 392, 146, 2, 630, 203]
[:mouse_move, 394, 147, 2, 631, 203]
[:mouse_move, 397, 148, 2, 632, 204]
[:mouse_move, 400, 149, 2, 633, 204]
[:mouse_move, 402, 150, 2, 634, 204]
[:mouse_move, 405, 151, 2, 635, 204]
[:mouse_move, 407, 152, 2, 636, 205]
[:mouse_move, 410, 153, 2, 637, 205]
[:mouse_move, 412, 154, 2, 638, 205]
[:mouse_move, 415, 155, 2, 639, 205]
[:mouse_move, 418, 156, 2, 640, 206]
[:mouse_move, 421, 158, 2, 641, 206]
[:mouse_move, 423, 159, 2, 642, 206]
[:mouse_move, 426, 161, 2, 643, 206]
[:mouse_move, 429, 162, 2, 644, 207]
[:mouse_move, 431, 163, 2, 645, 207]
[:mouse_move, 434, 164, 2, 646, 207]
[:mouse_move, 436, 166, 2, 647, 207]
[:mouse_move, 439, 167, 2, 648, 208]
[:mouse_move, 442, 168, 2, 649, 208]
[:mouse_move, 444, 170, 2, 650, 208]
[:mouse_move, 447, 171, 2, 651, 208]
[:mouse_move, 450, 173, 2, 652, 209]
[:mouse_move, 451, 173, 2, 653, 209]
[:mouse_move, 452, 174, 2, 654, 209]
[:mouse_move, 454, 174, 2, 655, 209]
[:mouse_move, 455, 175, 2, 656, 210]
[:mouse_move, 457, 176, 2, 657, 210]
[:mouse_move, 459, 178, 2, 658, 210]
[:mouse_move, 461, 179, 2, 659, 210]
[:mouse_move, 463, 180, 2, 660, 211]
[:mouse_move, 464, 180, 2, 661, 211]
[:mouse_move, 465, 181, 2, 662, 211]
[:mouse_move, 466, 182, 2, 663, 211]
[:mouse_move, 467, 183, 2, 664, 212]
[:mouse_move, 468, 184, 2, 665, 212]
[:mouse_move, 470, 185, 2, 666, 212]
[:mouse_move, 471, 186, 2, 667, 212]
[:mouse_move, 472, 187, 2, 668, 213]
[:mouse_move, 473, 188, 2, 669, 213]
[:mouse_move, 474, 189, 2, 670, 213]
[:mouse_move, 475, 190, 2, 671, 213]
[:mouse_move, 477, 191, 2, 672, 214]
[:mouse_move, 478, 193, 2, 673, 214]
[:mouse_move, 480, 194, 2, 674, 214]
[:mouse_move, 481, 196, 2, 675, 214]
[:mouse_move, 483, 198, 2, 676, 215]
[:mouse_move, 484, 200, 2, 677, 215]
[:mouse_move, 486, 201, 2, 678, 215]
[:mouse_move, 487, 203, 2, 679, 215]
[:mouse_move, 488, 205, 2, 680, 216]
[:mouse_move, 489, 207, 2, 681, 216]
[:mouse_move, 491, 209, 2, 682, 216]
[:mouse_move, 493, 211, 2, 683, 216]
[:mouse_move, 494, 213, 2, 684, 217]
[:mouse_move, 496, 216, 2, 685, 217]
[:mouse_move, 498, 219, 2, 686, 217]
[:mouse_move, 501, 221, 2, 687, 217]
[:mouse_move, 503, 224, 2, 688, 218]
[:mouse_move, 505, 227, 2, 689, 218]
[:mouse_move, 507, 229, 2, 690, 218]
[:mouse_move, 509, 232, 2, 691, 218]
[:mouse_move, 511, 234, 2, 692, 219]
[:mouse_move, 513, 237, 2, 693, 219]
[:mouse_move, 516, 240, 2, 694, 219]
[:mouse_move, 518, 244, 2, 695, 219]
[:mouse_move, 521, 247, 2, 696, 220]
[:mouse_move, 523, 251, 2, 697, 220]
[:mouse_move, 526, 255, 2, 698, 220]
[:mouse_move, 529, 259, 2, 699, 220]
[:mouse_move, 531, 262, 2, 700, 221]
[:mouse_move, 533, 265, 2, 701, 221]
[:mouse_move, 536, 268, 2, 702, 221]
[:mouse_move, 538, 271, 2, 703, 221]
[:mouse_move, 540, 273, 2, 704, 222]
[:mouse_move, 542, 276, 2, 705, 222]
[:mouse_move, 544, 279, 2, 706, 222]
[:mouse_move, 546, 281, 2, 707, 222]
[:mouse_move, 547, 284, 2, 708, 223]
[:mouse_move, 549, 287, 2, 709, 223]
[:mouse_move, 551, 289, 2, 710, 223]
[:mouse_move, 552, 291, 2, 711, 223]
[:mouse_move, 553, 292, 2, 712, 224]
[:mouse_move, 554, 294, 2, 713, 224]
[:mouse_move, 555, 295, 2, 714, 224]
[:mouse_move, 556, 298, 2, 715, 224]
[:mouse_move, 558, 300, 2, 716, 225]
[:mouse_move, 559, 303, 2, 717, 225]
[:mouse_move, 560, 305, 2, 718, 225]
[:mouse_move, 562, 308, 2, 719, 225]
[:mouse_move, 563, 311, 2, 720, 226]
[:mouse_move, 564, 313, 2, 721, 226]
[:mouse_move, 565, 316, 2, 722, 226]
[:mouse_move, 566, 318, 2, 723, 226]
[:mouse_move, 567, 320, 2, 724, 227]
[:mouse_move, 568, 322, 2, 725, 227]
[:mouse_move, 570, 325, 2, 726, 227]
[:mouse_move, 571, 328, 2, 727, 227]
[:mouse_move, 572, 331, 2, 728, 228]
[:mouse_move, 573, 335, 2, 729, 228]
[:mouse_move, 574, 338, 2, 730, 228]
[:mouse_move, 575, 341, 2, 731, 228]
[:mouse_move, 576, 345, 2, 732, 229]
[:mouse_move, 577, 348, 2, 733, 229]
[:mouse_move, 577, 351, 2, 734, 229]
[:mouse_move, 578, 354, 2, 735, 229]
[:mouse_move, 578, 357, 2, 736, 230]
[:mouse_move, 579, 360, 2, 737, 230]
[:mouse_move, 579, 362, 2, 738, 230]
[:mouse_move, 580, 365, 2, 739, 230]
[:mouse_move, 580, 367, 2, 740, 231]
[:mouse_move, 580, 369, 2, 741, 231]
[:mouse_move, 581, 372, 2, 742, 231]
[:mouse_move, 581, 374, 2, 743, 231]
[:mouse_move, 581, 377, 2, 744, 232]
[:mouse_move, 581, 381, 2, 745, 232]
[:mouse_move, 582, 384, 2, 746, 232]
[:mouse_move, 582, 386, 2, 747, 232]
[:mouse_move, 582, 388, 2, 748, 233]
[:mouse_move, 582, 389, 2, 749, 233]
[:mouse_move, 582, 390, 2, 750, 233]
[:mouse_move, 582, 393, 2, 751, 233]
[:mouse_move, 582, 396, 2, 752, 234]
[:mouse_move, 582, 398, 2, 753, 234]
[:mouse_move, 582, 400, 2, 754, 234]
[:mouse_move, 582, 402, 2, 755, 234]
[:mouse_move, 582, 403, 2, 756, 235]
[:mouse_move, 582, 404, 2, 757, 235]
[:mouse_move, 582, 406, 2, 758, 235]
[:mouse_move, 581, 408, 2, 759, 235]
[:mouse_move, 581, 410, 2, 760, 236]
[:mouse_move, 581, 412, 2, 761, 236]
[:mouse_move, 581, 412, 2, 762, 236]
[:mouse_move, 581, 413, 2, 763, 236]
[:mouse_move, 580, 414, 2, 764, 237]
[:mouse_move, 580, 415, 2, 765, 237]
[:mouse_move, 579, 417, 2, 766, 237]
[:mouse_move, 579, 418, 2, 767, 237]
[:mouse_move, 578, 420, 2, 768, 238]
[:mouse_move, 577, 421, 2, 769, 238]
[:mouse_move, 577, 421, 2, 770, 238]
[:mouse_move, 576, 422, 2, 771, 238]
[:mouse_move, 575, 423, 2, 772, 239]
[:mouse_move, 575, 425, 2, 773, 239]
[:mouse_move, 574, 426, 2, 774, 239]
[:mouse_move, 573, 427, 2, 775, 239]
[:mouse_move, 572, 428, 2, 776, 240]
[:mouse_move, 571, 430, 2, 777, 240]
[:mouse_move, 570, 431, 2, 778, 240]
[:mouse_move, 569, 432, 2, 779, 240]
[:mouse_move, 567, 434, 2, 780, 241]
[:mouse_move, 565, 437, 2, 781, 241]
[:mouse_move, 563, 439, 2, 782, 241]
[:mouse_move, 561, 441, 2, 783, 241]
[:mouse_move, 559, 442, 2, 784, 242]
[:mouse_move, 556, 444, 2, 785, 242]
[:mouse_move, 554, 446, 2, 786, 242]
[:mouse_move, 553, 446, 2, 787, 242]
[:mouse_move, 552, 447, 2, 788, 243]
[:mouse_move, 551, 448, 2, 789, 243]
[:mouse_move, 550, 449, 2, 790, 243]
[:mouse_move, 548, 450, 2, 791, 243]
[:mouse_move, 546, 452, 2, 792, 244]
[:mouse_move, 544, 454, 2, 793, 244]
[:mouse_move, 542, 455, 2, 794, 244]
[:mouse_move, 540, 457, 2, 795, 244]
[:mouse_move, 537, 458, 2, 796, 245]
[:mouse_move, 535, 460, 2, 797, 245]
[:mouse_move, 533, 462, 2, 798, 245]
[:mouse_move, 530, 463, 2, 799, 245]
[:mouse_move, 528, 465, 2, 800, 246]
[:mouse_move, 525, 467, 2, 801, 246]
[:mouse_move, 523, 468, 2, 802, 246]
[:mouse_move, 521, 469, 2, 803, 246]
[:mouse_move, 520, 470, 2, 804, 247]
[:mouse_move, 518, 471, 2, 805, 247]
[:mouse_move, 516, 472, 2, 806, 247]
[:mouse_move, 515, 473, 2, 807, 247]
[:mouse_move, 513, 474, 2, 808, 248]
[:mouse_move, 511, 475, 2, 809, 248]
[:mouse_move, 508, 477, 2, 810, 248]
[:mouse_move, 506, 478, 2, 811, 248]
[:mouse_move, 504, 479, 2, 812, 249]
[:mouse_move, 503, 479, 2, 813, 249]
[:mouse_move, 502, 480, 2, 814, 249]
[:mouse_move, 500, 480, 2, 815, 249]
[:mouse_move, 498, 481, 2, 816, 250]
[:mouse_move, 495, 482, 2, 817, 250]
[:mouse_move, 492, 483, 2, 818, 250]
[:mouse_move, 491, 484, 2, 819, 250]
[:mouse_move, 490, 484, 2, 820, 251]
[:mouse_move, 489, 485, 2, 821, 251]
[:mouse_move, 489, 485, 2, 822, 251]
[:mouse_move, 487, 486, 2, 823, 251]
[:mouse_move, 484, 486, 2, 824, 252]
[:mouse_move, 481, 487, 2, 825, 252]
[:mouse_move, 478, 488, 2, 826, 252]
[:mouse_move, 476, 488, 2, 827, 252]
[:mouse_move, 474, 489, 2, 828, 253]
[:mouse_move, 473, 489, 2, 829, 253]
[:mouse_move, 471, 489, 2, 830, 253]
[:mouse_move, 469, 490, 2, 831, 253]
[:mouse_move, 467, 490, 2, 832, 254]
[:mouse_move, 466, 490, 2, 833, 254]
[:mouse_move, 463, 490, 2, 834, 254]
[:mouse_move, 460, 491, 2, 835, 254]
[:mouse_move, 457, 491, 2, 836, 255]
[:mouse_move, 455, 491, 2, 837, 255]
[:mouse_move, 453, 492, 2, 838, 255]
[:mouse_move, 452, 492, 2, 839, 255]
[:mouse_move, 450, 492, 2, 840, 256]
[:mouse_move, 448, 492, 2, 841, 256]
[:mouse_move, 447, 492, 2, 842, 256]
[:mouse_move, 445, 493, 2, 843, 256]
[:mouse_move, 443, 493, 2, 844, 257]
[:mouse_move, 441, 493, 2, 845, 257]
[:mouse_move, 440, 493, 2, 846, 257]
[:mouse_move, 438, 493, 2, 847, 257]
[:mouse_move, 437, 493, 2, 848, 258]
[:mouse_move, 435, 493, 2, 849, 258]
[:mouse_move, 434, 493, 2, 850, 258]
[:mouse_move, 432, 493, 2, 851, 258]
[:mouse_move, 430, 493, 2, 852, 259]
[:mouse_move, 427, 493, 2, 853, 259]
[:mouse_move, 424, 493, 2, 854, 259]
[:mouse_move, 421, 493, 2, 855, 259]
[:mouse_move, 418, 493, 2, 856, 260]
[:mouse_move, 415, 493, 2, 857, 260]
[:mouse_move, 412, 493, 2, 858, 260]
[:mouse_move, 409, 493, 2, 859, 260]
[:mouse_move, 406, 493, 2, 860, 261]
[:mouse_move, 402, 492, 2, 861, 261]
[:mouse_move, 398, 492, 2, 862, 261]
[:mouse_move, 393, 491, 2, 863, 261]
[:mouse_move, 389, 490, 2, 864, 262]
[:mouse_move, 385, 490, 2, 865, 262]
[:mouse_move, 381, 489, 2, 866, 262]
[:mouse_move, 379, 488, 2, 867, 262]
[:mouse_move, 377, 488, 2, 868, 263]
[:mouse_move, 374, 488, 2, 869, 263]
[:mouse_move, 372, 487, 2, 870, 263]
[:mouse_move, 368, 487, 2, 871, 263]
[:mouse_move, 365, 486, 2, 872, 264]
[:mouse_move, 362, 485, 2, 873, 264]
[:mouse_move, 359, 485, 2, 874, 264]
[:mouse_move, 356, 484, 2, 875, 264]
[:mouse_move, 354, 484, 2, 876, 265]
[:mouse_move, 351, 483, 2, 877, 265]
[:mouse_move, 347, 482, 2, 878, 265]
[:mouse_move, 344, 481, 2, 879, 265]
[:mouse_move, 341, 480, 2, 880, 266]
[:mouse_move, 338, 479, 2, 881, 266]
[:mouse_move, 335, 479, 2, 882, 266]
[:mouse_move, 332, 478, 2, 883, 266]
[:mouse_move, 330, 477, 2, 884, 267]
[:mouse_move, 327, 476, 2, 885, 267]
[:mouse_move, 324, 476, 2, 886, 267]
[:mouse_move, 321, 475, 2, 887, 267]
[:mouse_move, 319, 474, 2, 888, 268]
[:mouse_move, 316, 473, 2, 889, 268]
[:mouse_move, 313, 472, 2, 890, 268]
[:mouse_move, 310, 471, 2, 891, 268]
[:mouse_move, 308, 470, 2, 892, 269]
[:mouse_move, 305, 469, 2, 893, 269]
[:mouse_move, 303, 468, 2, 894, 269]
[:mouse_move, 301, 467, 2, 895, 269]
[:mouse_move, 297, 466, 2, 896, 270]
[:mouse_move, 294, 464, 2, 897, 270]
[:mouse_move, 290, 463, 2, 898, 270]
[:mouse_move, 286, 462, 2, 899, 270]
[:mouse_move, 283, 461, 2, 900, 271]
[:mouse_move, 280, 460, 2, 901, 271]
[:mouse_move, 277, 459, 2, 902, 271]
[:mouse_move, 274, 457, 2, 903, 271]
[:mouse_move, 271, 456, 2, 904, 272]
[:mouse_move, 268, 455, 2, 905, 272]
[:mouse_move, 265, 454, 2, 906, 272]
[:mouse_move, 261, 453, 2, 907, 272]
[:mouse_move, 258, 451, 2, 908, 273]
[:mouse_move, 254, 449, 2, 909, 273]
[:mouse_move, 251, 448, 2, 910, 273]
[:mouse_move, 248, 447, 2, 911, 273]
[:mouse_move, 246, 446, 2, 912, 274]
[:mouse_move, 243, 444, 2, 913, 274]
[:mouse_move, 241, 443, 2, 914, 274]
[:mouse_move, 239, 442, 2, 915, 274]
[:mouse_move, 237, 441, 2, 916, 275]
[:mouse_move, 235, 440, 2, 917, 275]
[:mouse_move, 233, 439, 2, 918, 275]
[:mouse_move, 231, 438, 2, 919, 275]
[:mouse_move, 229, 437, 2, 920, 276]
[:mouse_move, 228, 437, 2, 921, 276]
[:mouse_move, 227, 436, 2, 922, 276]
[:mouse_move, 226, 435, 2, 923, 276]
[:mouse_move, 224, 435, 2, 924, 277]
[:mouse_move, 223, 433, 2, 925, 277]
[:mouse_move, 221, 432, 2, 926, 277]
[:mouse_move, 219, 431, 2, 927, 277]
[:mouse_move, 218, 430, 2, 928, 278]
[:mouse_move, 217, 429, 2, 929, 278]
[:mouse_move, 216, 428, 2, 930, 278]
[:mouse_move, 215, 427, 2, 931, 278]
[:mouse_move, 214, 425, 2, 932, 279]
[:mouse_move, 213, 424, 2, 933, 279]
[:mouse_move, 211, 423, 2, 934, 279]
[:mouse_move, 210, 422, 2, 935, 279]
[:mouse_move, 209, 420, 2, 936, 280]
[:mouse_move, 208, 418, 2, 937, 280]
[:mouse_move, 206, 417, 2, 938, 280]
[:mouse_move, 205, 415, 2, 939, 280]
[:mouse_move, 205, 414, 2, 940, 281]
[:mouse_move, 204, 412, 2, 941, 281]
[:mouse_move, 203, 411, 2, 942, 281]
[:mouse_move, 203, 410, 2, 943, 281]
[:mouse_move, 202, 409, 2, 944, 282]
[:mouse_move, 201, 408, 2, 945, 282]
[:mouse_move, 201, 407, 2, 946, 282]
[:mouse_move, 200, 406, 2, 947, 282]
[:mouse_move, 200, 405, 2, 948, 283]
[:mouse_move, 199, 404, 2, 949, 283]
[:mouse_move, 199, 403, 2, 950, 283]
[:mouse_move, 198, 401, 2, 951, 283]
[:mouse_move, 198, 400, 2, 952, 284]
[:mouse_move, 197, 399, 2, 953, 284]
[:mouse_move, 197, 398, 2, 954, 284]
[:mouse_move, 197, 396, 2, 955, 284]
[:mouse_move, 196, 395, 2, 956, 285]
[:mouse_move, 196, 393, 2, 957, 285]
[:mouse_move, 196, 390, 2, 958, 285]
[:mouse_move, 196, 388, 2, 959, 285]
[:mouse_move, 196, 385, 2, 960, 286]
[:mouse_move, 195, 384, 2, 961, 286]
[:mouse_move, 195, 382, 2, 962, 286]
[:mouse_move, 195, 381, 2, 963, 286]
[:mouse_move, 194, 379, 2, 964, 287]
[:mouse_move, 194, 377, 2, 965, 287]
[:mouse_move, 194, 375, 2, 966, 287]
[:mouse_move, 194, 373, 2, 967, 287]
[:mouse_move, 194, 372, 2, 968, 288]
[:mouse_move, 194, 370, 2, 969, 288]
[:mouse_move, 194, 369, 2, 970, 288]
[:mouse_move, 193, 368, 2, 971, 288]
[:mouse_move, 193, 366, 2, 972, 289]
[:mouse_move, 193, 364, 2, 973, 289]
[:mouse_move, 193, 362, 2, 974, 289]
[:mouse_move, 193, 360, 2, 975, 289]
[:mouse_move, 193, 357, 2, 976, 290]
[:mouse_move, 193, 355, 2, 977, 290]
[:mouse_move, 193, 353, 2, 978, 290]
[:mouse_move, 194, 351, 2, 979, 290]
[:mouse_move, 194, 349, 2, 980, 291]
[:mouse_move, 194, 347, 2, 981, 291]
[:mouse_move, 194, 345, 2, 982, 291]
[:mouse_move, 195, 343, 2, 983, 291]
[:mouse_move, 195, 341, 2, 984, 292]
[:mouse_move, 196, 338, 2, 985, 292]
[:mouse_move, 196, 336, 2, 986, 292]
[:mouse_move, 197, 333, 2, 987, 292]
[:mouse_move, 198, 331, 2, 988, 293]
[:mouse_move, 198, 328, 2, 989, 293]
[:mouse_move, 199, 327, 2, 990, 293]
[:mouse_move, 199, 326, 2, 991, 293]
[:mouse_move, 199, 324, 2, 992, 294]
[:mouse_move, 200, 323, 2, 993, 294]
[:mouse_move, 201, 320, 2, 994, 294]
[:mouse_move, 201, 318, 2, 995, 294]
[:mouse_move, 202, 316, 2, 996, 295]
[:mouse_move, 203, 313, 2, 997, 295]
[:mouse_move, 204, 311, 2, 998, 295]
[:mouse_move, 205, 308, 2, 999, 295]
[:mouse_move, 206, 306, 2, 1000, 296]
[:mouse_move, 208, 304, 2, 1001, 296]
[:mouse_move, 209, 302, 2, 1002, 296]
[:mouse_move, 210, 300, 2, 1003, 296]
[:mouse_move, 211, 298, 2, 1004, 297]
[:mouse_move, 213, 296, 2, 1005, 297]
[:mouse_move, 214, 293, 2, 1006, 297]
[:mouse_move, 215, 291, 2, 1007, 297]
[:mouse_move, 218, 288, 2, 1008, 298]
[:mouse_move, 220, 285, 2, 1009, 298]
[:mouse_move, 222, 283, 2, 1010, 298]
[:mouse_move, 224, 280, 2, 1011, 298]
[:mouse_move, 226, 278, 2, 1012, 299]
[:mouse_move, 228, 276, 2, 1013, 299]
[:mouse_move, 229, 274, 2, 1014, 299]
[:mouse_move, 231, 272, 2, 1015, 299]
[:mouse_move, 234, 270, 2, 1016, 300]
[:mouse_move, 236, 268, 2, 1017, 300]
[:mouse_move, 238, 266, 2, 1018, 300]
[:mouse_move, 240, 264, 2, 1019, 300]
[:mouse_move, 242, 263, 2, 1020, 301]
[:mouse_move, 245, 261, 2, 1021, 301]
[:mouse_move, 247, 259, 2, 1022, 301]
[:mouse_move, 250, 257, 2, 1023, 301]
[:mouse_move, 252, 255, 2, 1024, 302]
[:mouse_move, 255, 253, 2, 1025, 302]
[:mouse_move, 257, 252, 2, 1026, 302]
[:mouse_move, 259, 250, 2, 1027, 302]
[:mouse_move, 261, 249, 2, 1028, 303]
[:mouse_move, 263, 248, 2, 1029, 303]
[:mouse_move, 266, 247, 2, 1030, 303]
[:mouse_move, 268, 246, 2, 1031, 303]
[:mouse_move, 270, 245, 2, 1032, 304]
[:mouse_move, 272, 244, 2, 1033, 304]
[:mouse_move, 275, 243, 2, 1034, 304]
[:mouse_move, 277, 242, 2, 1035, 304]
[:mouse_move, 279, 241, 2, 1036, 305]
[:mouse_move, 282, 240, 2, 1037, 305]
[:mouse_move, 285, 239, 2, 1038, 305]
[:mouse_move, 288, 238, 2, 1039, 305]
[:mouse_move, 291, 237, 2, 1040, 306]
[:mouse_move, 293, 236, 2, 1041, 306]
[:mouse_move, 296, 236, 2, 1042, 306]
[:mouse_move, 298, 235, 2, 1043, 306]
[:mouse_move, 301, 234, 2, 1044, 307]
[:mouse_move, 304, 234, 2, 1045, 307]
[:mouse_move, 307, 234, 2, 1046, 307]
[:mouse_move, 309, 233, 2, 1047, 307]
[:mouse_move, 312, 233, 2, 1048, 308]
[:mouse_move, 315, 233, 2, 1049, 308]
[:mouse_move, 317, 232, 2, 1050, 308]
[:mouse_move, 320, 232, 2, 1051, 308]
[:mouse_move, 323, 232, 2, 1052, 309]
[:mouse_move, 326, 231, 2, 1053, 309]
[:mouse_move, 329, 231, 2, 1054, 309]
[:mouse_move, 332, 231, 2, 1055, 309]
[:mouse_move, 335, 231, 2, 1056, 310]
[:mouse_move, 338, 231, 2, 1057, 310]
[:mouse_move, 342, 231, 2, 1058, 310]
[:mouse_move, 344, 231, 2, 1059, 310]
[:mouse_move, 347, 231, 2, 1060, 311]
[:mouse_move, 350, 232, 2, 1061, 311]
[:mouse_move, 352, 232, 2, 1062, 311]
[:mouse_move, 355, 232, 2, 1063, 311]
[:mouse_move, 358, 233, 2, 1064, 312]
[:mouse_move, 361, 233, 2, 1065, 312]
[:mouse_move, 363, 234, 2, 1066, 312]
[:mouse_move, 364, 234, 2, 1067, 312]
[:mouse_move, 366, 235, 2, 1068, 313]
[:mouse_move, 367, 235, 2, 1069, 313]
[:mouse_move, 369, 236, 2, 1070, 313]
[:mouse_move, 371, 236, 2, 1071, 313]
[:mouse_move, 373, 237, 2, 1072, 314]
[:mouse_move, 374, 237, 2, 1073, 314]
[:mouse_move, 374, 237, 2, 1074, 314]
[:mouse_move, 375, 238, 2, 1075, 314]
[:mouse_move, 376, 238, 2, 1076, 315]
[:mouse_move, 377, 238, 2, 1077, 315]
[:mouse_move, 377, 238, 2, 1078, 315]
[:mouse_move, 377, 239, 2, 1079, 315]
[:mouse_move, 377, 239, 2, 1080, 316]
[:mouse_move, 377, 239, 2, 1081, 316]
[:mouse_move, 378, 239, 2, 1082, 316]
[:mouse_move, 378, 239, 2, 1083, 316]
[:mouse_move, 378, 239, 2, 1084, 317]
[:mouse_move, 378, 239, 2, 1085, 317]
[:mouse_move, 378, 239, 2, 1086, 317]
[:mouse_move, 378, 239, 2, 1087, 317]
[:mouse_move, 378, 239, 2, 1088, 318]
[:mouse_move, 378, 240, 2, 1089, 318]
[:mouse_move, 378, 240, 2, 1090, 318]
[:mouse_move, 378, 240, 2, 1091, 318]
[:mouse_move, 379, 240, 2, 1092, 319]
[:mouse_move, 379, 241, 2, 1093, 319]
[:mouse_move, 379, 241, 2, 1094, 319]
[:mouse_move, 379, 242, 2, 1095, 319]
[:mouse_move, 379, 243, 2, 1096, 320]
[:mouse_move, 380, 243, 2, 1097, 320]
[:mouse_move, 380, 244, 2, 1098, 320]
[:mouse_move, 380, 245, 2, 1099, 320]
[:mouse_move, 380, 246, 2, 1100, 321]
[:mouse_move, 381, 247, 2, 1101, 321]
[:mouse_move, 381, 248, 2, 1102, 321]
[:mouse_move, 381, 249, 2, 1103, 321]
[:mouse_move, 381, 251, 2, 1104, 322]
[:mouse_move, 381, 252, 2, 1105, 322]
[:mouse_move, 382, 253, 2, 1106, 322]
[:mouse_move, 382, 255, 2, 1107, 322]
[:mouse_move, 382, 256, 2, 1108, 323]
[:mouse_move, 382, 258, 2, 1109, 323]
[:mouse_move, 382, 259, 2, 1110, 323]
[:mouse_move, 383, 261, 2, 1111, 323]
[:mouse_move, 383, 263, 2, 1112, 324]
[:mouse_move, 384, 266, 2, 1113, 324]
[:mouse_move, 384, 269, 2, 1114, 324]
[:mouse_move, 384, 272, 2, 1115, 324]
[:mouse_move, 384, 274, 2, 1116, 325]
[:mouse_move, 384, 276, 2, 1117, 325]
[:mouse_move, 384, 278, 2, 1118, 325]
[:mouse_move, 385, 280, 2, 1119, 325]
[:mouse_move, 385, 284, 2, 1120, 326]
[:mouse_move, 385, 287, 2, 1121, 326]
[:mouse_move, 385, 291, 2, 1122, 326]
[:mouse_move, 386, 295, 2, 1123, 326]
[:mouse_move, 386, 297, 2, 1124, 327]
[:mouse_move, 386, 300, 2, 1125, 327]
[:mouse_move, 386, 303, 2, 1126, 327]
[:mouse_move, 386, 306, 2, 1127, 327]
[:mouse_move, 386, 309, 2, 1128, 328]
[:mouse_move, 386, 313, 2, 1129, 328]
[:mouse_move, 386, 316, 2, 1130, 328]
[:mouse_move, 386, 319, 2, 1131, 328]
[:mouse_move, 386, 322, 2, 1132, 329]
[:mouse_move, 386, 325, 2, 1133, 329]
[:mouse_move, 386, 328, 2, 1134, 329]
[:mouse_move, 387, 330, 2, 1135, 329]
[:mouse_move, 387, 332, 2, 1136, 330]
[:mouse_move, 387, 334, 2, 1137, 330]
[:mouse_move, 387, 336, 2, 1138, 330]
[:mouse_move, 387, 338, 2, 1139, 330]
[:mouse_move, 387, 340, 2, 1140, 331]
[:mouse_move, 388, 342, 2, 1141, 331]
[:mouse_move, 388, 344, 2, 1142, 331]
[:mouse_move, 388, 345, 2, 1143, 331]
[:mouse_move, 388, 346, 2, 1144, 332]
[:mouse_move, 388, 347, 2, 1145, 332]
[:mouse_move, 388, 348, 2, 1146, 332]
[:mouse_move, 388, 349, 2, 1147, 332]
[:mouse_move, 388, 350, 2, 1148, 333]
[:mouse_move, 388, 351, 2, 1149, 333]
[:mouse_move, 388, 351, 2, 1150, 333]
[:mouse_move, 388, 351, 2, 1151, 333]
[:mouse_move, 388, 351, 2, 1152, 334]
